"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"537475","20685","DOORMAT RED RETROSPOT","12","2011-04-23 14:37:00","7.45","16029.0","Australia","APAC"
"537475","22632","HAND WARMER RED POLKA DOT","10","2011-04-23 14:37:00","1.84","16029.0","Australia","APAC"
"537476","47566","PARTY BUNTING","4","2011-03-07 12:41:00","5.41","16029.0","France","EMEA"
"537476","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-03-07 12:41:00","3.67","16029.0","France","EMEA"
"537476","85099B","JUMBO BAG RED RETROSPOT","3","2011-03-07 12:41:00","1.92","16029.0","France","EMEA"
"537477","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-04-18 09:44:00","4.55","13047.0","EIRE","EMEA"
"537477","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-04-18 09:44:00","4.56","13047.0","EIRE","EMEA"
"537477","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-04-18 09:44:00","3.6","13047.0","EIRE","EMEA"
"537478","22633","HAND WARMER UNION JACK","2","2011-03-13 10:00:00","2.07","13777.0","USA","AMER"
"537478","71053","WHITE METAL LANTERN","7","2011-03-13 10:00:00","3.66","13777.0","USA","AMER"
"537479","47566","PARTY BUNTING","8","2011-03-10 14:48:00","5.42","15291.0","Germany","EMEA"
"537479","85099B","JUMBO BAG RED RETROSPOT","2","2011-03-10 14:48:00","1.85","15291.0","Germany","EMEA"
"537480","47566","PARTY BUNTING","9","2011-03-22 11:46:00","5.25","13047.0","United Kingdom","EMEA"
"537480","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-03-22 11:46:00","3.5","13047.0","United Kingdom","EMEA"
"537481","20685","DOORMAT RED RETROSPOT","10","2011-03-05 12:45:00","7.3","16029.0","Germany","EMEA"
"537481","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-03-05 12:45:00","8.02","16029.0","Germany","EMEA"
"537482","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-03-11 14:05:00","3.38","14606.0","Australia","APAC"
"537483","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-03-19 13:05:00","2.96","17850.0","Spain","EMEA"
"537483","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-03-19 13:05:00","7.89","17850.0","Spain","EMEA"
"537484","20685","DOORMAT RED RETROSPOT","4","2011-04-05 09:03:00","7.19","17850.0","Australia","APAC"
"537485","47566","PARTY BUNTING","2","2011-04-28 09:35:00","4.87","15311.0","Spain","EMEA"
"537485","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-04-28 09:35:00","3.81","15311.0","Spain","EMEA"
"537485","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-04-28 09:35:00","2.89","15311.0","Spain","EMEA"
"537486","85099B","JUMBO BAG RED RETROSPOT","11","2011-04-10 13:16:00","1.89","15291.0","France","EMEA"
"537487","85099B","JUMBO BAG RED RETROSPOT","6","2011-03-26 11:06:00","1.58","12583.0","Australia","APAC"
"537487","71053","WHITE METAL LANTERN","1","2011-03-26 11:06:00","3.62","12583.0","Australia","APAC"
"537487","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-03-26 11:06:00","4.65","12583.0","Australia","APAC"
"537488","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-03-23 15:38:00","2.64","16029.0","France","EMEA"
"537488","85099B","JUMBO BAG RED RETROSPOT","1","2011-03-23 15:38:00","2.05","16029.0","France","EMEA"
"537489","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-04-17 16:10:00","3.63","12583.0","Spain","EMEA"
"537489","22632","HAND WARMER RED POLKA DOT","5","2011-04-17 16:10:00","2.24","12583.0","Spain","EMEA"
"537490","20685","DOORMAT RED RETROSPOT","7","2011-04-30 09:34:00","7.15","14096.0","Australia","APAC"
"537490","22632","HAND WARMER RED POLKA DOT","12","2011-04-30 09:34:00","2.31","14096.0","Australia","APAC"
"537490","71053","WHITE METAL LANTERN","3","2011-04-30 09:34:00","3.34","14096.0","Australia","APAC"
"537491","47566","PARTY BUNTING","11","2011-03-25 08:22:00","4.97","16029.0","Spain","EMEA"
"537492","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-03-10 15:09:00","3.37","14096.0","United Kingdom","EMEA"
"537492","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-03-10 15:09:00","3.87","14096.0","United Kingdom","EMEA"
"537493","22632","HAND WARMER RED POLKA DOT","9","2011-03-08 11:54:00","2.03","13047.0","Belgium","EMEA"
"537494","47566","PARTY BUNTING","9","2011-03-07 14:10:00","5.02","13777.0","Netherlands","EMEA"
"537494","20685","DOORMAT RED RETROSPOT","6","2011-03-07 14:10:00","7.53","13777.0","Netherlands","EMEA"
"537494","22632","HAND WARMER RED POLKA DOT","8","2011-03-07 14:10:00","2.33","13777.0","Netherlands","EMEA"
"537495","71053","WHITE METAL LANTERN","5","2011-03-28 12:26:00","3.52","16029.0","United Kingdom","EMEA"
"537495","47566","PARTY BUNTING","5","2011-03-28 12:26:00","5.16","16029.0","United Kingdom","EMEA"
"537495","22632","HAND WARMER RED POLKA DOT","11","2011-03-28 12:26:00","1.96","16029.0","United Kingdom","EMEA"
"537496","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-03-28 14:32:00","8.1","13047.0","United Kingdom","EMEA"
"537496","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-03-28 14:32:00","4.74","13047.0","United Kingdom","EMEA"
"537496","22633","HAND WARMER UNION JACK","9","2011-03-28 14:32:00","2.11","13047.0","United Kingdom","EMEA"
"537497","22752","SET 7 BABUSHKA NESTING BOXES","4","2011-04-09 15:49:00","7.92","14606.0","France","EMEA"
"537498","47566","PARTY BUNTING","10","2011-04-29 09:55:00","5.19","14096.0","EIRE","EMEA"
"537499","20685","DOORMAT RED RETROSPOT","12","2011-03-16 16:59:00","7.22","17850.0","Belgium","EMEA"
"537500","20685","DOORMAT RED RETROSPOT","4","2011-04-26 12:08:00","7.5","13777.0","Netherlands","EMEA"
"537501","85099B","JUMBO BAG RED RETROSPOT","4","2011-04-17 16:00:00","1.82","13777.0","EIRE","EMEA"
"537501","22633","HAND WARMER UNION JACK","2","2011-04-17 16:00:00","2.08","13777.0","EIRE","EMEA"
"537501","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-04-17 16:00:00","8.08","13777.0","EIRE","EMEA"
"537502","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-03-26 09:44:00","2.8","14606.0","Australia","APAC"
"537503","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-03-21 14:20:00","4.28","14606.0","Netherlands","EMEA"
"537503","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-03-21 14:20:00","4.6","14606.0","Netherlands","EMEA"
"537504","47566","PARTY BUNTING","3","2011-04-12 09:13:00","5.33","15291.0","EIRE","EMEA"
"537504","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-04-12 09:13:00","2.78","15291.0","EIRE","EMEA"
"537505","22633","HAND WARMER UNION JACK","10","2011-03-07 08:14:00","2.2","12583.0","Spain","EMEA"
"537506","85099B","JUMBO BAG RED RETROSPOT","9","2011-04-27 08:19:00","1.82","12583.0","USA","AMER"
"537506","20685","DOORMAT RED RETROSPOT","12","2011-04-27 08:19:00","7.11","12583.0","USA","AMER"
"537506","20685","DOORMAT RED RETROSPOT","1","2011-04-27 08:19:00","7.53","12583.0","USA","AMER"
"537507","22633","HAND WARMER UNION JACK","12","2011-03-13 13:49:00","2.09","15311.0","France","EMEA"
"537508","20685","DOORMAT RED RETROSPOT","6","2011-04-10 15:45:00","7.34","13777.0","EIRE","EMEA"
"537508","71053","WHITE METAL LANTERN","3","2011-04-10 15:45:00","3.65","13777.0","EIRE","EMEA"
"537508","47566","PARTY BUNTING","11","2011-04-10 15:45:00","5.22","13777.0","EIRE","EMEA"
"537509","22633","HAND WARMER UNION JACK","1","2011-03-05 11:13:00","2.2","17850.0","France","EMEA"
"537509","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-03-05 11:13:00","8.08","17850.0","France","EMEA"
"537509","20685","DOORMAT RED RETROSPOT","1","2011-03-05 11:13:00","7.38","17850.0","France","EMEA"
"537510","85099B","JUMBO BAG RED RETROSPOT","2","2011-04-15 12:38:00","2.11","13777.0","United Kingdom","EMEA"
"537510","71053","WHITE METAL LANTERN","4","2011-04-15 12:38:00","3.65","13777.0","United Kingdom","EMEA"
"537511","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-04-25 14:37:00","4.34","15311.0","France","EMEA"
"537511","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-04-25 14:37:00","3.79","15311.0","France","EMEA"
"537511","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2011-04-25 14:37:00","4.28","15311.0","France","EMEA"
"537512","85099B","JUMBO BAG RED RETROSPOT","4","2011-04-14 08:45:00","2.11","17850.0","USA","AMER"
"537513","22633","HAND WARMER UNION JACK","12","2011-04-28 14:47:00","2.21","15311.0","EIRE","EMEA"
"537513","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-04-28 14:47:00","3.53","15311.0","EIRE","EMEA"
"537513","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-04-28 14:47:00","3.86","15311.0","EIRE","EMEA"
"537514","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-03-05 12:56:00","7.6","14096.0","Australia","APAC"
"537514","85099B","JUMBO BAG RED RETROSPOT","12","2011-03-05 12:56:00","1.74","14096.0","Australia","APAC"
"537515","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-04-11 09:00:00","4.72","13047.0","USA","AMER"
"537516","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2011-04-21 10:10:00","3.74","12583.0","Spain","EMEA"
"537516","22633","HAND WARMER UNION JACK","12","2011-04-21 10:10:00","2.05","12583.0","Spain","EMEA"
"537516","20685","DOORMAT RED RETROSPOT","6","2011-04-21 10:10:00","7.41","12583.0","Spain","EMEA"
"537517","71053","WHITE METAL LANTERN","1","2011-04-11 10:02:00","3.89","15311.0","Canada","AMER"
"537517","22632","HAND WARMER RED POLKA DOT","10","2011-04-11 10:02:00","2.23","15311.0","Canada","AMER"
"537517","20685","DOORMAT RED RETROSPOT","2","2011-04-11 10:02:00","7.53","15311.0","Canada","AMER"
"537518","85099B","JUMBO BAG RED RETROSPOT","8","2011-03-10 10:41:00","1.73","15311.0","France","EMEA"
"537518","20685","DOORMAT RED RETROSPOT","8","2011-03-10 10:41:00","7.29","15311.0","France","EMEA"
"537519","71053","WHITE METAL LANTERN","1","2011-04-26 12:17:00","3.6","16029.0","Germany","EMEA"
"537520","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-18 12:16:00","2.8","14606.0","EIRE","EMEA"
"537520","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-04-18 12:16:00","3.45","14606.0","EIRE","EMEA"
"537520","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-04-18 12:16:00","3.77","14606.0","EIRE","EMEA"
"537521","22633","HAND WARMER UNION JACK","1","2011-03-17 15:47:00","1.84","15291.0","Netherlands","EMEA"
"537521","47566","PARTY BUNTING","3","2011-03-17 15:47:00","5.15","15291.0","Netherlands","EMEA"
"537521","85099B","JUMBO BAG RED RETROSPOT","4","2011-03-17 15:47:00","1.6","15291.0","Netherlands","EMEA"
"537522","71053","WHITE METAL LANTERN","1","2011-03-29 09:38:00","3.47","17809.0","Germany","EMEA"
"537522","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-03-29 09:38:00","3.65","17809.0","Germany","EMEA"
"537522","47566","PARTY BUNTING","12","2011-03-29 09:38:00","5.34","17809.0","Germany","EMEA"
"537523","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-03-02 10:54:00","3.5","13047.0","Spain","EMEA"
"537524","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-03-14 09:03:00","4.4","14096.0","Canada","AMER"
"537524","22632","HAND WARMER RED POLKA DOT","5","2011-03-14 09:03:00","1.92","14096.0","Canada","AMER"
"537525","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-04-20 15:50:00","4.7","13777.0","USA","AMER"
"537526","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-04-14 15:59:00","4.47","13047.0","Belgium","EMEA"
"537526","20685","DOORMAT RED RETROSPOT","3","2011-04-14 15:59:00","7.32","13047.0","Belgium","EMEA"
"537526","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-04-14 15:59:00","4.58","13047.0","Belgium","EMEA"
"537527","20685","DOORMAT RED RETROSPOT","9","2011-04-19 15:23:00","7.36","12583.0","Spain","EMEA"
"537528","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-03-05 08:46:00","2.89","14606.0","Germany","EMEA"
"537529","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-04-10 10:13:00","2.66","16029.0","Netherlands","EMEA"
"537530","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-04-05 10:54:00","7.74","14096.0","Australia","APAC"
"537531","47566","PARTY BUNTING","7","2011-03-02 08:19:00","5.41","15291.0","USA","AMER"
"537532","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-06 08:23:00","2.63","14096.0","Spain","EMEA"
"537532","85099B","JUMBO BAG RED RETROSPOT","10","2011-04-06 08:23:00","1.99","14096.0","Spain","EMEA"
"537533","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-04-17 08:58:00","3.77","13777.0","Germany","EMEA"
"537533","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-04-17 08:58:00","3.42","13777.0","Germany","EMEA"
"537533","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-17 08:58:00","2.95","13777.0","Germany","EMEA"
"537534","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-03-22 10:24:00","3.39","13777.0","USA","AMER"
"537534","20685","DOORMAT RED RETROSPOT","9","2011-03-22 10:24:00","7.5","13777.0","USA","AMER"
"537534","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-03-22 10:24:00","3.43","13777.0","USA","AMER"
"537535","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-04-05 08:55:00","3.2","17809.0","EIRE","EMEA"
"537535","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-04-05 08:55:00","2.74","17809.0","EIRE","EMEA"
"537535","22633","HAND WARMER UNION JACK","1","2011-04-05 08:55:00","1.77","17809.0","EIRE","EMEA"
"537536","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-04-04 10:12:00","7.81","17809.0","EIRE","EMEA"
"537537","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-17 13:30:00","3.01","13047.0","Spain","EMEA"
"537537","22632","HAND WARMER RED POLKA DOT","4","2011-04-17 13:30:00","1.85","13047.0","Spain","EMEA"
"537538","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-03-07 14:06:00","3.5","14606.0","United Kingdom","EMEA"
"537538","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-03-07 14:06:00","3.78","14606.0","United Kingdom","EMEA"
"537539","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-04-15 16:36:00","3.14","13047.0","Canada","AMER"
"537539","85099B","JUMBO BAG RED RETROSPOT","6","2011-04-15 16:36:00","1.82","13047.0","Canada","AMER"
"537540","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-04-16 11:12:00","3.45","14606.0","Belgium","EMEA"
"537540","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-04-16 11:12:00","2.99","14606.0","Belgium","EMEA"
"537541","71053","WHITE METAL LANTERN","6","2011-04-19 09:32:00","3.69","15291.0","Netherlands","EMEA"
"537542","47566","PARTY BUNTING","3","2011-03-01 14:08:00","5.07","17809.0","EIRE","EMEA"
"537542","22632","HAND WARMER RED POLKA DOT","11","2011-03-01 14:08:00","1.77","17809.0","EIRE","EMEA"
"537543","85099B","JUMBO BAG RED RETROSPOT","5","2011-03-18 09:36:00","2.01","16029.0","Canada","AMER"
"537543","22633","HAND WARMER UNION JACK","4","2011-03-18 09:36:00","1.89","16029.0","Canada","AMER"
"537543","71053","WHITE METAL LANTERN","3","2011-03-18 09:36:00","3.78","16029.0","Canada","AMER"
"537544","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2011-03-25 13:21:00","4.35","15291.0","EIRE","EMEA"
"537544","85099B","JUMBO BAG RED RETROSPOT","1","2011-03-25 13:21:00","2.06","15291.0","EIRE","EMEA"
"537544","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-03-25 13:21:00","3.03","15291.0","EIRE","EMEA"
"537545","22633","HAND WARMER UNION JACK","11","2011-04-04 12:48:00","2.16","15311.0","Netherlands","EMEA"
"537546","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-04-08 13:04:00","3.86","13777.0","France","EMEA"
"537546","20685","DOORMAT RED RETROSPOT","5","2011-04-08 13:04:00","7.22","13777.0","France","EMEA"
"537546","71053","WHITE METAL LANTERN","9","2011-04-08 13:04:00","3.4","13777.0","France","EMEA"
"537547","85099B","JUMBO BAG RED RETROSPOT","3","2011-03-17 14:07:00","1.58","13047.0","Canada","AMER"
"537547","20685","DOORMAT RED RETROSPOT","5","2011-03-17 14:07:00","7.0","13047.0","Canada","AMER"
"537548","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-04-29 11:17:00","2.72","15291.0","Canada","AMER"
"537548","22633","HAND WARMER UNION JACK","2","2011-04-29 11:17:00","2.23","15291.0","Canada","AMER"
"537549","20685","DOORMAT RED RETROSPOT","12","2011-03-07 08:35:00","7.11","17850.0","Belgium","EMEA"
"537549","71053","WHITE METAL LANTERN","8","2011-03-07 08:35:00","3.77","17850.0","Belgium","EMEA"
"537549","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2011-03-07 08:35:00","3.73","17850.0","Belgium","EMEA"
"537550","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-03-07 13:23:00","3.75","12583.0","EIRE","EMEA"
"537550","47566","PARTY BUNTING","8","2011-03-07 13:23:00","5.37","12583.0","EIRE","EMEA"
"537551","22632","HAND WARMER RED POLKA DOT","7","2011-04-01 13:08:00","1.81","13047.0","EIRE","EMEA"
"537551","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-04-01 13:08:00","2.75","13047.0","EIRE","EMEA"
"537552","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-03-09 13:36:00","3.79","17850.0","United Kingdom","EMEA"
"537553","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-04-04 11:21:00","2.48","13047.0","USA","AMER"
"537553","84406B","CREAM CUPID HEARTS COAT HANGER","9","2011-04-04 11:21:00","2.93","13047.0","USA","AMER"
"537554","22633","HAND WARMER UNION JACK","6","2011-04-12 16:37:00","2.34","17850.0","Spain","EMEA"
"537554","22633","HAND WARMER UNION JACK","12","2011-04-12 16:37:00","2.06","17850.0","Spain","EMEA"
"537554","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-04-12 16:37:00","3.84","17850.0","Spain","EMEA"
"537555","84406B","CREAM CUPID HEARTS COAT HANGER","7","2011-04-29 08:45:00","2.84","15291.0","Germany","EMEA"
"537555","71053","WHITE METAL LANTERN","11","2011-04-29 08:45:00","3.47","15291.0","Germany","EMEA"
"537556","20685","DOORMAT RED RETROSPOT","4","2011-03-20 09:24:00","7.54","15291.0","USA","AMER"
"537557","47566","PARTY BUNTING","3","2011-04-01 15:41:00","5.14","14606.0","Spain","EMEA"
"537557","47566","PARTY BUNTING","7","2011-04-01 15:41:00","5.22","14606.0","Spain","EMEA"
"537557","20685","DOORMAT RED RETROSPOT","4","2011-04-01 15:41:00","7.35","14606.0","Spain","EMEA"
"537558","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-03-24 09:53:00","7.94","17809.0","United Kingdom","EMEA"
"537559","20685","DOORMAT RED RETROSPOT","4","2011-04-25 11:47:00","6.99","17809.0","Spain","EMEA"
"537560","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-03-18 16:07:00","7.89","16029.0","Spain","EMEA"
"537561","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-04-03 15:18:00","3.43","14096.0","France","EMEA"
"537561","22633","HAND WARMER UNION JACK","4","2011-04-03 15:18:00","1.82","14096.0","France","EMEA"
"537561","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-04-03 15:18:00","3.85","14096.0","France","EMEA"
"537562","22632","HAND WARMER RED POLKA DOT","2","2011-03-15 08:03:00","2.22","17850.0","Canada","AMER"
"537563","85099B","JUMBO BAG RED RETROSPOT","5","2011-03-06 09:07:00","1.56","16029.0","EIRE","EMEA"
"537564","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-03-30 16:50:00","4.19","16029.0","Netherlands","EMEA"
"537564","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-03-30 16:50:00","4.3","16029.0","Netherlands","EMEA"
"537565","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2011-04-30 08:21:00","3.85","15311.0","Spain","EMEA"
"537565","85099B","JUMBO BAG RED RETROSPOT","8","2011-04-30 08:21:00","2.13","15311.0","Spain","EMEA"
"537566","84406B","CREAM CUPID HEARTS COAT HANGER","9","2011-03-10 11:35:00","3.03","15291.0","United Kingdom","EMEA"
"537566","22632","HAND WARMER RED POLKA DOT","2","2011-03-10 11:35:00","2.3","15291.0","United Kingdom","EMEA"
"537567","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-04-11 09:37:00","7.86","13777.0","EIRE","EMEA"
"537568","22633","HAND WARMER UNION JACK","2","2011-04-20 10:58:00","1.93","15311.0","Australia","APAC"
"537569","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-03-19 10:34:00","3.78","17809.0","Netherlands","EMEA"
"537570","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-03-29 10:03:00","3.41","15291.0","EIRE","EMEA"
"537570","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-03-29 10:03:00","3.74","15291.0","EIRE","EMEA"
"537571","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-04-09 12:15:00","3.23","14606.0","United Kingdom","EMEA"
"537571","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-04-09 12:15:00","3.39","14606.0","United Kingdom","EMEA"
"537572","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-03-21 10:16:00","8.11","15291.0","Netherlands","EMEA"
"537572","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-21 10:16:00","3.08","15291.0","Netherlands","EMEA"
"537573","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-04-02 09:32:00","7.72","17850.0","Germany","EMEA"
"537574","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-04-17 09:16:00","3.6","17809.0","United Kingdom","EMEA"
