"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"537475","20685","DOORMAT RED RETROSPOT","8","2017-03-11 14:30:00","7.0","17850.0","United Kingdom","EMEA"
"537475","85099B","JUMBO BAG RED RETROSPOT","11","2017-03-11 14:30:00","1.82","17850.0","United Kingdom","EMEA"
"537476","71053","WHITE METAL LANTERN","4","2017-04-29 15:26:00","3.6","13047.0","EIRE","EMEA"
"537476","85099B","JUMBO BAG RED RETROSPOT","10","2017-04-29 15:26:00","2.08","13047.0","EIRE","EMEA"
"537476","20685","DOORMAT RED RETROSPOT","7","2017-04-29 15:26:00","6.99","13047.0","EIRE","EMEA"
"537477","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2017-04-08 08:46:00","4.5","12583.0","Spain","EMEA"
"537477","71053","WHITE METAL LANTERN","5","2017-04-08 08:46:00","3.86","12583.0","Spain","EMEA"
"537478","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-04-07 14:51:00","2.81","17809.0","United Kingdom","EMEA"
"537479","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-04-05 15:35:00","2.64","17850.0","Canada","AMER"
"537479","22632","HAND WARMER RED POLKA DOT","5","2017-04-05 15:35:00","2.35","17850.0","Canada","AMER"
"537480","47566","PARTY BUNTING","10","2017-03-04 16:01:00","5.31","14606.0","Germany","EMEA"
"537481","22752","SET 7 BABUSHKA NESTING BOXES","5","2017-03-01 11:29:00","7.75","17809.0","France","EMEA"
"537482","71053","WHITE METAL LANTERN","6","2017-04-12 16:03:00","3.51","17850.0","USA","AMER"
"537482","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-04-12 16:03:00","7.93","17850.0","USA","AMER"
"537483","22633","HAND WARMER UNION JACK","10","2017-04-10 11:16:00","2.25","17850.0","Canada","AMER"
"537483","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2017-04-10 11:16:00","3.56","17850.0","Canada","AMER"
"537484","84406B","CREAM CUPID HEARTS COAT HANGER","3","2017-04-01 15:56:00","2.95","15311.0","Belgium","EMEA"
"537484","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2017-04-01 15:56:00","3.75","15311.0","Belgium","EMEA"
"537485","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2017-03-26 11:02:00","3.43","13777.0","Australia","APAC"
"537486","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-03-06 12:06:00","2.8","13047.0","EIRE","EMEA"
"537486","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-03-06 12:06:00","3.57","13047.0","EIRE","EMEA"
"537487","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-03-26 12:54:00","3.17","15311.0","USA","AMER"
"537488","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2017-04-20 09:20:00","3.72","17809.0","Netherlands","EMEA"
"537488","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2017-04-20 09:20:00","4.27","17809.0","Netherlands","EMEA"
"537488","20685","DOORMAT RED RETROSPOT","8","2017-04-20 09:20:00","7.28","17809.0","Netherlands","EMEA"
"537489","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2017-04-26 11:43:00","3.38","17850.0","USA","AMER"
"537490","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-04-13 12:01:00","3.42","15291.0","EIRE","EMEA"
"537491","22633","HAND WARMER UNION JACK","11","2017-03-23 09:05:00","2.25","12583.0","Spain","EMEA"
"537491","47566","PARTY BUNTING","1","2017-03-23 09:05:00","5.41","12583.0","Spain","EMEA"
"537492","22633","HAND WARMER UNION JACK","11","2017-03-21 15:29:00","2.03","13777.0","USA","AMER"
"537492","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2017-03-21 15:29:00","3.39","13777.0","USA","AMER"
"537492","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-21 15:29:00","2.45","13777.0","USA","AMER"
"537493","47566","PARTY BUNTING","10","2017-03-01 08:52:00","5.43","13047.0","United Kingdom","EMEA"
"537493","22632","HAND WARMER RED POLKA DOT","6","2017-03-01 08:52:00","1.75","13047.0","United Kingdom","EMEA"
"537493","71053","WHITE METAL LANTERN","12","2017-03-01 08:52:00","3.36","13047.0","United Kingdom","EMEA"
"537494","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2017-04-15 10:30:00","4.55","12583.0","EIRE","EMEA"
"537494","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2017-04-15 10:30:00","2.63","12583.0","EIRE","EMEA"
"537494","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2017-04-15 10:30:00","3.89","12583.0","EIRE","EMEA"
"537495","22633","HAND WARMER UNION JACK","3","2017-04-24 08:16:00","2.15","17850.0","USA","AMER"
"537495","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2017-04-24 08:16:00","3.58","17850.0","USA","AMER"
"537495","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-04-24 08:16:00","2.89","17850.0","USA","AMER"
"537496","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-01 15:46:00","2.68","15291.0","France","EMEA"
"537496","47566","PARTY BUNTING","1","2017-03-01 15:46:00","4.89","15291.0","France","EMEA"
"537497","22633","HAND WARMER UNION JACK","10","2017-04-15 16:02:00","2.02","14096.0","Belgium","EMEA"
"537497","22632","HAND WARMER RED POLKA DOT","5","2017-04-15 16:02:00","1.86","14096.0","Belgium","EMEA"
"537498","71053","WHITE METAL LANTERN","7","2017-04-22 14:05:00","3.76","15311.0","Netherlands","EMEA"
"537498","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2017-04-22 14:05:00","3.84","15311.0","Netherlands","EMEA"
"537499","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-03-01 13:30:00","3.12","14606.0","United Kingdom","EMEA"
"537499","85099B","JUMBO BAG RED RETROSPOT","6","2017-03-01 13:30:00","1.86","14606.0","United Kingdom","EMEA"
"537499","22633","HAND WARMER UNION JACK","5","2017-03-01 13:30:00","2.2","14606.0","United Kingdom","EMEA"
"537500","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-04-10 12:21:00","3.48","14096.0","Canada","AMER"
"537501","71053","WHITE METAL LANTERN","1","2017-03-09 14:24:00","3.87","14606.0","Canada","AMER"
"537502","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2017-04-20 11:43:00","3.51","15291.0","Netherlands","EMEA"
"537502","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-04-20 11:43:00","3.62","15291.0","Netherlands","EMEA"
"537502","85099B","JUMBO BAG RED RETROSPOT","12","2017-04-20 11:43:00","1.9","15291.0","Netherlands","EMEA"
"537503","20685","DOORMAT RED RETROSPOT","10","2017-03-31 13:39:00","7.42","13047.0","Australia","APAC"
"537504","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2017-04-16 09:57:00","3.76","13047.0","Australia","APAC"
"537505","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2017-03-20 10:44:00","3.73","14606.0","EIRE","EMEA"
"537505","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-03-20 10:44:00","7.99","14606.0","EIRE","EMEA"
"537505","85099B","JUMBO BAG RED RETROSPOT","10","2017-03-20 10:44:00","1.74","14606.0","EIRE","EMEA"
"537506","85099B","JUMBO BAG RED RETROSPOT","8","2017-03-25 09:41:00","2.04","15311.0","France","EMEA"
"537507","71053","WHITE METAL LANTERN","10","2017-04-24 09:16:00","3.85","14096.0","Canada","AMER"
"537507","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2017-04-24 09:16:00","3.76","14096.0","Canada","AMER"
"537507","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2017-04-24 09:16:00","4.33","14096.0","Canada","AMER"
"537508","84406B","CREAM CUPID HEARTS COAT HANGER","3","2017-04-11 15:23:00","2.72","17850.0","Australia","APAC"
"537509","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2017-03-15 10:01:00","4.38","16029.0","United Kingdom","EMEA"
"537509","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2017-03-15 10:01:00","2.55","16029.0","United Kingdom","EMEA"
"537510","47566","PARTY BUNTING","10","2017-04-25 09:16:00","5.44","14096.0","Australia","APAC"
"537511","47566","PARTY BUNTING","10","2017-04-06 09:30:00","5.2","12583.0","Germany","EMEA"
"537511","47566","PARTY BUNTING","1","2017-04-06 09:30:00","5.36","12583.0","Germany","EMEA"
"537511","22632","HAND WARMER RED POLKA DOT","9","2017-04-06 09:30:00","1.9","12583.0","Germany","EMEA"
"537512","85099B","JUMBO BAG RED RETROSPOT","7","2017-03-27 15:45:00","2.02","17850.0","Canada","AMER"
"537512","84406B","CREAM CUPID HEARTS COAT HANGER","8","2017-03-27 15:45:00","2.67","17850.0","Canada","AMER"
"537512","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2017-03-27 15:45:00","4.69","17850.0","Canada","AMER"
"537513","71053","WHITE METAL LANTERN","1","2017-04-13 09:24:00","3.37","13777.0","USA","AMER"
"537513","71053","WHITE METAL LANTERN","5","2017-04-13 09:24:00","3.72","13777.0","USA","AMER"
"537513","85099B","JUMBO BAG RED RETROSPOT","11","2017-04-13 09:24:00","1.56","13777.0","USA","AMER"
"537514","20685","DOORMAT RED RETROSPOT","9","2017-04-08 10:08:00","7.32","16029.0","Spain","EMEA"
"537515","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-03-18 09:23:00","7.73","13047.0","France","EMEA"
"537515","85099B","JUMBO BAG RED RETROSPOT","2","2017-03-18 09:23:00","2.02","13047.0","France","EMEA"
"537515","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-03-18 09:23:00","3.7","13047.0","France","EMEA"
"537516","47566","PARTY BUNTING","11","2017-04-12 13:55:00","5.4","17850.0","Australia","APAC"
"537516","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-04-12 13:55:00","2.87","17850.0","Australia","APAC"
"537517","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2017-03-29 13:59:00","2.93","13047.0","Spain","EMEA"
"537517","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-03-29 13:59:00","7.71","13047.0","Spain","EMEA"
"537518","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-04-30 10:08:00","2.51","14606.0","Germany","EMEA"
"537518","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-04-30 10:08:00","2.99","14606.0","Germany","EMEA"
"537519","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-04-15 13:49:00","4.39","13777.0","United Kingdom","EMEA"
"537519","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2017-04-15 13:49:00","4.57","13777.0","United Kingdom","EMEA"
"537519","22633","HAND WARMER UNION JACK","2","2017-04-15 13:49:00","1.84","13777.0","United Kingdom","EMEA"
"537520","85099B","JUMBO BAG RED RETROSPOT","1","2017-04-24 15:58:00","1.59","17850.0","Canada","AMER"
"537521","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-04-10 16:08:00","3.43","17809.0","Netherlands","EMEA"
"537521","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-04-10 16:08:00","8.1","17809.0","Netherlands","EMEA"
"537521","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-04-10 16:08:00","2.8","17809.0","Netherlands","EMEA"
"537522","20685","DOORMAT RED RETROSPOT","8","2017-03-09 15:05:00","7.55","15311.0","EIRE","EMEA"
"537523","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2017-03-18 09:27:00","3.37","14096.0","Belgium","EMEA"
"537523","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2017-03-18 09:27:00","3.67","14096.0","Belgium","EMEA"
"537524","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2017-03-08 12:22:00","3.45","13047.0","USA","AMER"
"537524","22632","HAND WARMER RED POLKA DOT","1","2017-03-08 12:22:00","2.07","13047.0","USA","AMER"
"537525","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-04-17 14:04:00","2.9","15311.0","Australia","APAC"
"537525","71053","WHITE METAL LANTERN","3","2017-04-17 14:04:00","3.72","15311.0","Australia","APAC"
"537525","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-04-17 14:04:00","3.61","15311.0","Australia","APAC"
"537526","22633","HAND WARMER UNION JACK","8","2017-03-17 11:24:00","2.03","17850.0","Netherlands","EMEA"
"537527","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-03-22 15:53:00","2.74","15291.0","Canada","AMER"
"537528","22632","HAND WARMER RED POLKA DOT","10","2017-03-05 12:07:00","1.84","14096.0","Netherlands","EMEA"
"537529","84406B","CREAM CUPID HEARTS COAT HANGER","10","2017-03-06 14:45:00","3.06","13047.0","Germany","EMEA"
"537529","47566","PARTY BUNTING","3","2017-03-06 14:45:00","5.17","13047.0","Germany","EMEA"
"537530","22633","HAND WARMER UNION JACK","7","2017-03-04 16:50:00","1.89","17809.0","France","EMEA"
"537530","22633","HAND WARMER UNION JACK","11","2017-03-04 16:50:00","1.81","17809.0","France","EMEA"
"537531","47566","PARTY BUNTING","3","2017-03-16 11:32:00","5.17","17850.0","Germany","EMEA"
"537531","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-03-16 11:32:00","2.81","17850.0","Germany","EMEA"
"537531","22632","HAND WARMER RED POLKA DOT","5","2017-03-16 11:32:00","2.33","17850.0","Germany","EMEA"
"537532","85099B","JUMBO BAG RED RETROSPOT","5","2017-03-02 10:54:00","2.07","13047.0","Australia","APAC"
"537532","20685","DOORMAT RED RETROSPOT","6","2017-03-02 10:54:00","7.5","13047.0","Australia","APAC"
"537532","47566","PARTY BUNTING","10","2017-03-02 10:54:00","4.92","13047.0","Australia","APAC"
"537533","22633","HAND WARMER UNION JACK","12","2017-03-05 14:36:00","2.18","15311.0","Canada","AMER"
"537534","22632","HAND WARMER RED POLKA DOT","8","2017-03-30 16:59:00","2.03","12583.0","Belgium","EMEA"
"537534","85099B","JUMBO BAG RED RETROSPOT","10","2017-03-30 16:59:00","1.57","12583.0","Belgium","EMEA"
"537534","47566","PARTY BUNTING","2","2017-03-30 16:59:00","5.27","12583.0","Belgium","EMEA"
"537535","22633","HAND WARMER UNION JACK","7","2017-04-13 08:24:00","2.18","14606.0","France","EMEA"
"537535","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2017-04-13 08:24:00","3.76","14606.0","France","EMEA"
"537535","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2017-04-13 08:24:00","3.44","14606.0","France","EMEA"
"537536","22633","HAND WARMER UNION JACK","3","2017-04-11 14:23:00","1.93","16029.0","Germany","EMEA"
"537537","22632","HAND WARMER RED POLKA DOT","6","2017-04-12 14:33:00","1.77","14606.0","Australia","APAC"
"537537","71053","WHITE METAL LANTERN","7","2017-04-12 14:33:00","3.4","14606.0","Australia","APAC"
"537538","22752","SET 7 BABUSHKA NESTING BOXES","3","2017-04-20 16:07:00","7.97","14606.0","Germany","EMEA"
"537538","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-04-20 16:07:00","3.89","14606.0","Germany","EMEA"
"537539","22752","SET 7 BABUSHKA NESTING BOXES","1","2017-04-25 09:31:00","7.92","17809.0","France","EMEA"
"537540","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-03-06 13:54:00","2.98","12583.0","France","EMEA"
"537540","22633","HAND WARMER UNION JACK","5","2017-03-06 13:54:00","2.22","12583.0","France","EMEA"
"537541","22632","HAND WARMER RED POLKA DOT","7","2017-03-02 08:39:00","1.81","17809.0","Netherlands","EMEA"
"537541","47566","PARTY BUNTING","2","2017-03-02 08:39:00","5.44","17809.0","Netherlands","EMEA"
"537542","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-03-21 12:58:00","2.73","12583.0","United Kingdom","EMEA"
"537542","22633","HAND WARMER UNION JACK","11","2017-03-21 12:58:00","2.28","12583.0","United Kingdom","EMEA"
"537542","47566","PARTY BUNTING","1","2017-03-21 12:58:00","5.32","12583.0","United Kingdom","EMEA"
"537543","71053","WHITE METAL LANTERN","6","2017-03-26 08:51:00","3.48","16029.0","Spain","EMEA"
"537543","22632","HAND WARMER RED POLKA DOT","10","2017-03-26 08:51:00","2.15","16029.0","Spain","EMEA"
"537544","22633","HAND WARMER UNION JACK","5","2017-03-23 16:35:00","2.21","17850.0","Australia","APAC"
"537545","85099B","JUMBO BAG RED RETROSPOT","6","2017-04-14 14:20:00","1.89","17809.0","EIRE","EMEA"
"537546","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-18 15:22:00","8.0","15291.0","USA","AMER"
"537546","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2017-03-18 15:22:00","3.44","15291.0","USA","AMER"
"537546","85099B","JUMBO BAG RED RETROSPOT","3","2017-03-18 15:22:00","2.06","15291.0","USA","AMER"
"537547","22752","SET 7 BABUSHKA NESTING BOXES","3","2017-04-23 12:14:00","7.92","16029.0","Spain","EMEA"
"537548","85099B","JUMBO BAG RED RETROSPOT","12","2017-03-26 09:44:00","2.05","17809.0","United Kingdom","EMEA"
"537549","22633","HAND WARMER UNION JACK","4","2017-03-10 15:59:00","2.06","13777.0","France","EMEA"
"537549","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-03-10 15:59:00","2.87","13777.0","France","EMEA"
"537550","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-03-30 14:54:00","7.76","17850.0","Spain","EMEA"
"537550","22632","HAND WARMER RED POLKA DOT","1","2017-03-30 14:54:00","1.89","17850.0","Spain","EMEA"
"537551","85099B","JUMBO BAG RED RETROSPOT","1","2017-04-14 15:10:00","2.09","15291.0","Netherlands","EMEA"
"537551","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-04-14 15:10:00","2.98","15291.0","Netherlands","EMEA"
"537551","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2017-04-14 15:10:00","3.46","15291.0","Netherlands","EMEA"
"537552","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-13 13:13:00","7.93","12583.0","EIRE","EMEA"
"537552","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-13 13:13:00","7.61","12583.0","EIRE","EMEA"
"537553","22632","HAND WARMER RED POLKA DOT","4","2017-04-20 11:15:00","1.89","17850.0","France","EMEA"
"537553","47566","PARTY BUNTING","1","2017-04-20 11:15:00","5.16","17850.0","France","EMEA"
"537554","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-04-07 11:46:00","4.57","17850.0","Belgium","EMEA"
"537554","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-04-07 11:46:00","7.86","17850.0","Belgium","EMEA"
"537555","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2017-04-25 14:37:00","3.79","13777.0","Netherlands","EMEA"
"537555","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-04-25 14:37:00","7.8","13777.0","Netherlands","EMEA"
"537556","71053","WHITE METAL LANTERN","11","2017-03-07 09:40:00","3.58","17809.0","Belgium","EMEA"
"537556","71053","WHITE METAL LANTERN","9","2017-03-07 09:40:00","3.75","17809.0","Belgium","EMEA"
"537557","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-04-30 15:04:00","4.32","15291.0","Canada","AMER"
"537558","84406B","CREAM CUPID HEARTS COAT HANGER","12","2017-04-04 09:57:00","2.82","14606.0","Netherlands","EMEA"
"537558","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-04-04 09:57:00","3.39","14606.0","Netherlands","EMEA"
"537559","85099B","JUMBO BAG RED RETROSPOT","6","2017-04-30 15:28:00","1.72","15291.0","United Kingdom","EMEA"
"537559","85099B","JUMBO BAG RED RETROSPOT","12","2017-04-30 15:28:00","1.63","15291.0","United Kingdom","EMEA"
"537559","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-04-30 15:28:00","4.63","15291.0","United Kingdom","EMEA"
"537560","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-03-06 13:50:00","2.61","12583.0","Australia","APAC"
"537560","71053","WHITE METAL LANTERN","5","2017-03-06 13:50:00","3.5","12583.0","Australia","APAC"
"537561","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-04-01 11:20:00","2.67","16029.0","United Kingdom","EMEA"
"537562","22632","HAND WARMER RED POLKA DOT","8","2017-03-16 16:42:00","2.26","15311.0","EIRE","EMEA"
"537562","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-16 16:42:00","3.03","15311.0","EIRE","EMEA"
"537563","47566","PARTY BUNTING","9","2017-04-18 11:07:00","5.07","13047.0","United Kingdom","EMEA"
"537563","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2017-04-18 11:07:00","2.67","13047.0","United Kingdom","EMEA"
"537563","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-04-18 11:07:00","2.86","13047.0","United Kingdom","EMEA"
"537564","71053","WHITE METAL LANTERN","9","2017-03-30 12:59:00","3.5","15291.0","Germany","EMEA"
"537564","71053","WHITE METAL LANTERN","10","2017-03-30 12:59:00","3.72","15291.0","Germany","EMEA"
"537565","22633","HAND WARMER UNION JACK","4","2017-03-25 16:16:00","2.24","14606.0","Australia","APAC"
"537565","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-03-25 16:16:00","3.8","14606.0","Australia","APAC"
"537566","22633","HAND WARMER UNION JACK","11","2017-04-23 16:55:00","2.14","16029.0","United Kingdom","EMEA"
"537566","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2017-04-23 16:55:00","2.53","16029.0","United Kingdom","EMEA"
"537567","20685","DOORMAT RED RETROSPOT","8","2017-03-09 10:11:00","7.46","15311.0","USA","AMER"
"537567","22633","HAND WARMER UNION JACK","11","2017-03-09 10:11:00","2.2","15311.0","USA","AMER"
"537567","20685","DOORMAT RED RETROSPOT","3","2017-03-09 10:11:00","7.01","15311.0","USA","AMER"
"537568","47566","PARTY BUNTING","10","2017-04-02 10:33:00","4.89","14606.0","EIRE","EMEA"
"537569","22633","HAND WARMER UNION JACK","3","2017-04-01 14:39:00","1.85","12583.0","USA","AMER"
"537569","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2017-04-01 14:39:00","3.54","12583.0","USA","AMER"
"537569","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-04-01 14:39:00","2.84","12583.0","USA","AMER"
"537570","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-05 12:16:00","2.12","17850.0","EIRE","EMEA"
"537570","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2017-04-05 12:16:00","2.63","17850.0","EIRE","EMEA"
